,target,text
834,4,"['mornin', 'all', 'slept', 'thro', 'bleddi', 'alarm', 'again', 'i', 'm', 'sooo', 'late', 'followfriday', 'rec', 'to', 'come', 'later', 'in', 'the', 'day', 'have', 'a', 'good', 'friday']"
1027,4,"['work', 'earli', 'empti', 'the', 'dishwash', 'clean', 'the', 'kitchen', 'and', 'made', 'coffe', 'and', 'it', 'onli', '10', 'after', '8']"
495,0,"['hmm', 'spent', 'hour', 'with', 'emma', 'yesterday', 'and', 'a', 'coupl', 'with', 'sarah', 'today', 'so', 'whi', 'do', 'i', 'feel', 'like', 'i', 'haven', 't', 'seen', 'them', 'in', 'age']"
926,4,"['kenni', 'chesney', 'concert', 'was', 'amaz', 'i', 'love', 'sugarland']"
884,4,"['belgium', 's', 'still', 'the', 'same']"
1479,4,"['yeah', 'glad', 'you', 're', 'infect', 'isnt', 'too', 'bad', 'hope', 'it', 'stay', 'that', 'way']"
646,0,"['how', 'come', 'you', 'can', 't', 'lol']"
693,0,"['i', 'would', 'if', 'i', 'could', 'i', 'm', 'all', 'alon', 'at', 'the', 'apart', 'again', 'tonight']"
1320,4,"['realiz', 'that', 'my', 'babi', 'and', 'i', 'are', 'think', 'about', 'eachoth', 'at', 'the', 'same', 'time', 'wow']"
1516,4,"['eat', 'at', 'gateway']"
1312,4,"['his', 'song', 'is', 'my', 'song', 'phone', 'bone']"
632,0,"['sat', 'tomorrow']"
1215,4,"['at', 'work', 'latt', 'is', 'now', 'rush', 'through', 'my', 'vein', 'hellllooooooo', 'monday']"
1467,4,"['plz', 'follow', 'harryrhamlin', 'nice', 'guy']"
272,0,"['oh', 'besti', 'i', 'admir', 'your', 'attent', 'but', 'it', 's', 'realli', 'hard', 'i', 'm', 'so', 'busi', 'hope', 'you', 'understand']"
850,4,['thank']
575,0,"['debat', 'the', 'tast', 'of', 'forsyth', 'activ', 'rain', 'is', 'predict', 'for', 'all', 'afternoon']"
735,0,"['whi', 'is', 'my', 'program', 'teacher', 'teach', 'us', 'about', 'mortgag']"
1390,4,"['not', 'bad', 'close', 'station', 'onli', 'ad', 'ten', 'minut', 'to', 'my', 'commut', 'i', 'hate', 'calgari', 'transit', 'lol', 'thing', 'are', 'almost', 'back', 'to', 'normal']"
340,0,"['i', 'wish', 'we', 'had', 'more', 'home', 'movi', 'everyon', 'kind', 'of', 'gave', 'up', 'on', 'them', 'when', 'i', 'was', 'like', 'three']"
1163,4,"['favorit', 'parti', 'about', 'last', 'night', 'get', 'attent', 'from', 'guy', 'while', 'you', 'sat', 'and', 'watch']"
164,0,"['can', 't', 'access', 'googl', 'in', 'china', 'boo', 'guess', 'i', 've', 'gotta', 'us', 'ms', 's', 'new', 'www', 'bing', 'com', 'meh']"
294,0,"['haha', 'i', 'growl', 'at', 'my', 'dog', 'and', 'she', 'tilt', 'her', 'head', 'and', 'gave', 'me', 'the', 'wtf', 'is', 'wrong', 'with', 'you', 'look', 'then', 'walk', 'away']"
67,0,"['nope', 'that', 'what', 'i', 'didnt', 'get', 'to', 'have', 'tonight']"
441,0,"['for', 'real']"
1115,4,"['cant', 'wait', 'to', 'get', 'away', 'for', 'the', 'weekend', 'final', 'tomorrow', 'and', 'off', 'to', 'the', 'river', 'to', 'get', 'my', 'tan', 'on']"
1099,4,"['what', 's', 'your', 'fav', 'milkshak', 'place', 'in', 'flagstaff', 'flg', 'need', 'a', 'creami', 'delight', 'pick', 'me', 'up']"
1069,4,"['send', 'out', 'paper', 'work', 'to', 'tax', 'commiss', 'to', 'have', 'the', 'process', 'to', 'get', 'the', 'titl', 'for', 'my', 'bike', 'so', 'i', 'can', 'do', 'the', 'major', 'repair']"
1207,4,"['iphon', 'sdk', 'amp', 'i', 'are', 'go', 'to', 'becom', 'friend', 'today', 'even', 'if', 'it', 'kill', 'me']"
122,0,"['i', 'realli', 'need', 'to', 'vomit']"
261,0,"['is', 'get', 'her', 'hair', 'dieddddddd', 'i', 'miss', 'my', 'babi']"
1455,4,"['juz', 'start', 'tweet', 'after', 'so', 'long', 'haha', 'it', 's', 'cool', 'to', 'be', 'here']"
1356,4,"['mm', 'small', 'cup', 'of', 'veg', 'soup']"
953,4,"['yes', 'odemagazin', 'is', 'on', 'twitter']"
863,4,"['it', 's', 'nice', 'isn', 't', 'it', 'pet', 'shelf', 'of', 'pretti', 'book', 'it', 'just', 'miss', 'ur', 'lol']"
525,0,"['scare', 'just', 'keep', 'look', 'for', 'a', 'place', 'im', 'sure', 'you', 'will', 'find', 'someth', 'if', 'i', 'live', 'there', 'and', 'had', 'my', 'own', 'place', 'you', 'would', 'be']"
801,4,"['myweak', 'is', 'music', 'and', 'i', 'live', 'to', 'meet', 'the', 'peopl', 'who', 'make', 'it']"
854,4,"['it', 's', 'not', 'my', 'job', 'to', 'know', 'anybodi', 'anybodi', 'say', 'so', 'i', 'would', 'immedi', 'keep', 'distanc', 'with', 'them']"
1367,4,"['excel', 'morn', 'tri', 'to', 'take', 'in', 'the', 'fact', 'that', 'there', 'onli', '1', 'more', 'week', 'left', 'of', 'school', 'quot']"
943,4,"['thank', 'so', 'much', 'i', 'just', 'realli', 'wanna', 'hear', 'his', 'commentari', 'hahaha', 'i', 'm', 'almost', 'done', 'watch', 'all', 'tv', 'whedon', 'i', 'm', 'up', 'to', 'spin', 't']"
1451,4,"['is', 'so', 'excit', 'for', 'stef', 'to', 'come', 'visit', 'watch', 'out', 'denver']"
1283,4,"['i', 'have', 'just', 'decid', 'my', 'job', 'when', 'i', 'grow', 'up', 'is', 'go', 'to', 'be', 'work', 'for', 'the', 'jona', 'brother', 'and', 'help', 'creat', 'their', 'tour']"
1500,4,"['happi', 'earli', 'birthday', 'zack', 'you', 'll', 'be', 'abl', 'to', 'drink', 'legal', 'poor', 'jack', 'have', 'a', 'fuck', 'sick', 'day', 'lt', '3']"
1260,4,"['friend', 'yes', 'harmless', 'yes', 'classic', 'read', 'girl', 'yes', 'simpl', 'not', 'so', 'much', 'whatcha', 'write']"
25,0,"['saw', 'walk', 'the', 'line', 'tonight', 'never', 'heard', 'much', 'cash', 'befor', 'i', 'could', 'definit', 'appreci', 'this', 'whi', 'do', 'i', 'onli', 'quot', 'discov', 'quot', 'artist', 'after', 'they', 'die']"
1570,4,"['but', 'still', 'tasti', 'if', 'so', 'then', 'no', 'fail']"
779,0,"['you', 'didn', 't', 'finish', 'your', 'veget']"
1397,4,"['ohh', 'this', 'heart', 'of', 'mine', 'some', 'day']"
1439,4,"['today', 'is', 'not', 'much', 'fun', 'but', 'tomorrow', 'will', 'be', 'much', 'better', 'even', 'if', 'i', 'do', 'have', 'to', 'clean', 'the', 'flat', 'cos', 'get', 'to', 'see', 'peopl', 'in', 'the', 'afternoon']"
392,0,"['damn', 'it', 'gonna', 'take', 'a', 'long', 'time']"
876,4,"['then', 'jb', 'wiill', 'sweep', 'you', 'up', 'and', 'take', 'you', 'with', 'them']"
1556,4,"['i', 'have', 'good', 'balanc', 'use', 'to', 'do', 'martial', 'art']"
1228,4,"['as', 'part', 'of', 'your', 'good', 'job', 'shot', 'you', 'should', 'come', 'hang', 'out', 'here', 'and', 'talk', 'wine', 'thank', 'for', 'the', 'love']"
1128,4,"['have', 'fun']"
1046,4,"['i', 'take', 'it', 'back', 'you', 'call', 'me', 'last', 'week', 'and', 'i', 'said', 'no', 'you', 'get', 'a', 'pass', 'this', 'time', 'but', 'dont', 'let', 'it', 'happen', 'again']"
356,0,"['i', 'want', 'more', 'cashew', 'nut', 'but', 'my', 'brace', 'can', 't', 'handl', 'it', 'anymor', 'stare', 'at', 'the', 'cashew', 'nut', 'huhu']"
1275,4,"['lmao', 'woo', 'hoo', 'you', 'made', 'me', 'laugh', 'big', 'time', 'today', 'thank']"
1296,4,"['i', 'just', 'hook', 'it', 'up', 'to', 'my', 'cell', 'you', 'just', 'text', 'me']"
1468,4,"['lol', 'thank', 'you', 'love', 'that', 'made', 'the', 'boredom', 'go', 'away', 'for', 'a', 'lil']"
418,0,"['unfortun', 'miss', 'bickmor', 'me', 'doesnt', 'have', 'iphon', 'so', 'couldn', 't', 'tell', 'thee', 'isn', 't', 'set', 'at', 'the', 'tim', 'next', 'to', 'find', 'peopl']"
389,0,"['need', 'to', 'lose', 'weight']"
995,4,"['you', 're', 'welcom', 'most', 'enjoy', 'to', 'read', 'x']"
895,4,"['do', 'it', 'i', 'll', 'follow', 'and', 'contribut']"
810,4,"['lol', 'queenlizii', 'mayb', 'the', 'queen', 'doe', 'tweet']"
64,0,"['arrrgh', 'at', 'least', 'you', 'got', 'into', 'stat', 'i', 'fail', 'diagnost', 'exam', 'so', 'i', 'lost', 'my', 'spot']"
1428,4,"['in', 'buis', 'so', 'excit', 'to', 'get', 'my', 'new', 'phone', 'and', 'look', 'foward', 'to', 'this', 'weekend', 'have', 'a', 'sleepov', 'with', 'my', 'best', 'friend']"
1259,4,"['ah', 'i', 'figur', 'you', 'probabl', 'were', 'or', 'kept', 'a', 'veri', 'punish', 'schedul']"
390,0,"['are', 'you', 'awak', 'yes', 'i', 'know', 'ir', 'earli', 'but', 'i', 'cant', 'sleep']"
1196,4,"['just', 'got', 'twitter']"
649,0,"['i', 'm', 'hope', 'for', 'rome', 'everyday', 'i', 'm', 'on', 'call']"
648,0,"['last', 'day', 'off', 'tafe', 'today', 'had', 'to', 'do', 'my', 'speech', 'gaaah', 'hate', 'speech', 'but', 'i', 'm', 'gonna', 'miss', 'tafe']"
1143,4,"['want', 'to', 'swap']"
308,0,"['wait', 'for', 'the', 'call', 'nervous', 'anndd', 'i', 'wanna', 'go', 'back', '2', 'sleep', 'gotta', 'work', 'tonight']"
765,0,"['realli', 'damn', 'hope', 'he', 's', 'not', 'too', 'bad', 'hurt', 'i', 'should', 'check', 'out', 'ontd', 'more', 'often']"
794,0,"['no', 'prob', 'on', 'the', 'sun', 'head', 'your', 'way', 'btw', 'a', 'littl', 'restrict', 'is', 'exact', 'what', 'i', 'need', 'i', 'have', 'no', 'self', 'control', 'late']"
270,0,"['you', 'betcha', 'too', 'bad', 'i', 'dont', 'get', 'fuse']"
808,4,"['get', 'all', 'the', 'write', 'off', 'of', 'mee', 'fun', 'nightt']"
509,0,"['luv', 'ur', 'tweet', 'they', 'cheer', 'me', 'up', 'at', 'this', 'difficult', 'time', 'mom', 's', 'not', 'do', 'well', 'don', 't', 'know', 'what', 'nxt', 'few', 'wks', 'mths', 'will', 'bring']"
225,0,"['is', 'sat', 'by', 'herself', 'becaus', 'her', 'time', 'manag', 'suck']"
1060,4,"['not', 'sure', 'my', 'tweet', 'will', 'be', 'up', 'to', 'usual', 'standard', 'for', 'some', 'day', 'while', 'i', 'wake', 'up']"
1501,4,"['oh', 'it', 'is', 'much', 'better', 'just', 'not', 'entir', 'perfect', 'yet']"
1300,4,"['go', 'to', 'fearlesslauren', 's', 'parti', 'rock', 'to', 'nickelback']"
320,0,"['yes', 'yes', 'yes', 'stupid', 'peopl', 'unless', 'it', 's', 'my', 'twitter', 'use', 'rofl', 'but', 'i', 'use', 'wi', 'fi', 'at', 'home']"
790,0,"['well', 'not', 'done', 'much', 'today', 'got', 'work', 'earli', 'tomorrow', 'i', 'start', 'save', 'for', 'a', 'trip', 'to', 'disneyland', 'orlando', 'with', 'the', 'g', 'f', 'onli', 'got', '3k', 'to', 'go', 'lol']"
1465,4,"['high', 'school', 'music', '3', 'quot', 'you', 'can', 'do', 'it', 'just', 'know', 'that', 'i', 'believ', 'quot', 'sing', 'haha', 'this', 'ish', 'is', 'gonna', 'be', 'fun']"
1162,4,"['kelli', 'clarkson', 'is', 'actual', 'veri', 'smart', 'and', 'funni', 'such', 'a', 'relief', 'fb', 'watch', 'good', 'news', 'week']"
1348,4,"['had', 'waffl', 'for', 'tea', 'today', 'forgot', 'how', 'awesom', 'waffl', 'were']"
1127,4,"['u', 'know', '1st', 'date', 'awkward', 'twitter', 'is', 'just', 'like', 'that', 'but', 'the', 'more', 'you', 'hang', 'out', '2gether', 'more', 'comfort', 'u', 'becom']"
1377,4,"['hey', 'saw', 'your', 'tweet', 'excel', 'stuff', 'follow', 'me', 'so', 'we', 'can', 'tweet']"
1075,4,"['also', 'with', 'rune', 'keep', 'it', 'simpl', 'as', 'possibl']"
1402,4,"['or', 'sarcasm', 'allow', 'you', 'to', 'tell', 'them', 'what', 'you', 'realli', 'think', 'while', 'give', 'them', 'the', 'impress', 'you', 'are', 'joke']"
208,0,"['yoboinewnu', 'omg', 'ya', 'quot', 'll', 'are', 'so', 'wrong', 'lol', 'i', 'would', 'never', 'no', 'newnu', 'no']"
1584,4,"['yes', 'thank', 'you', 'veri', 'much', 'it', 'took', 'some', 'time', 'but', 'i', 'did', 'find', 'the', 'side', 'bar', 'view', 'in', 'the', 'end', 'randz10', 'nambu']"
786,0,"['hey', 'twitter', 'more', 'disappoint', 'for', 'the', 'fedex', 'race', 'team']"
1157,4,"['you', 're', 'welcom', 'googl', 'wave', 'rock', 'can', 't', 'wait', 'to', 'use', 'it']"
1003,4,"['lazi', 'friday', 'night', 'with', 'my', 'chica']"
732,0,"['i', 'am', 'wrack', 'my', 'brain', 'tri', 'to', 'figur', 'out', 'what', 'orchestragreen', 'could', 'be', 'announc', 'adam', 'is', 'mean']"
1204,4,"['put', 'new', 'string', 'on', 'my', 'les', 'paul', 'exam', 'block', 'is', 'best', 'auz', 'so', 'happi', 'to', 'chill', 'and', 'do', 'noth', 'but', 'play', 'guitar', 'l']"
1248,4,['submit']
1511,4,"['yawn', 'is', 'onli', 'good', 'exercis', 'for', 'the', 'jaw', 'bone', 'sinc', 'the', 'jaw', 'bone', 'can', 't', 'workout', 'with', 'weight']"
479,0,"['noooooooo', 'movie6', 'net', 'is', 'be', 'shut', 'down', 'due', 'to', 'legal', 'issu']"
129,0,"['just', 'woke', 'upp', 'wanna', 'go', 'back', 'to', 'sleeep']"
1404,4,"['at', 'nyc', 'south', 'sea', 'port', 'shop']"
986,4,"['i', 'm', 'so', 'excit', 'have', 'a', 'fantast', 'day']"
1415,4,"['i', 'don', 't', 'think', 'they', 'make', 'enuf', 'bacon', 'to', 'feed', 'our', 'katalyst', 'group']"
116,0,"['hee', 'yepp', 'i', 'have', 'to', 'go', 'to', 'cottag', 'soon', 'grr']"
1440,4,"['hehe', 'the', 'ts', 'stand', 'for', 'my', 'second', 'name', 'and', 'surnam']"
531,0,"['i', 'wish', 'they', 'd', 'releas', 'the', 'full', 'line', 'up', 'for', 't4', 'on', 'the', 'beach', 'now', 'too', 'impati', 'to', 'wait']"
262,0,"['thank', 'i', 'just', 'miss', 'them', 'caus', 'they', 'are', 'at', 'work']"
51,0,"['can', 'not', 'wait', 'i', 'will', 'stay', 'up', 'to', 'see', 'what', 'goodi', 'you', 'bring', 'sinc', 'i', 'am', 'still', 'waitlist', 'for', 'you', 'tsv']"
905,4,"['septum', 'and', 'you', 'are', 'come']"
789,0,"['start', 'to', 'look', 'fat', 'again', 'can', 't', 'control', 'eat', 'habit']"
513,0,"['feel', 'sick', 'go', 'to', 'beed', 'nighti', 'night']"
1327,4,"['can', 't', 'wait', 'to', 'see', 'him']"
1037,4,"['no', 'santigold', 'for', 'me', 'tonight', 'work', 'til', '10', 'and', 'i', 'm', 'off', 'tomorrow']"
1001,4,"['highland', 'wildlif', 'park', 'today', 'yeyyy', 'yuri', 'and', 'sasha', 'the', 'tiggi', 'shorrttssssss', 'aye']"
1441,4,"['ooh', 'i', 'might', 'tri', 'the', 'doodl', 'thing']"
819,4,"['i', 'vote', 'for', 'you', 'hope', 'you', 'win', 'some', 'great', 'award', 'good', 'luck', 'and', 'pray', 'for', 'you']"
236,0,"['just', 'finish', 'day', '2', 'of', '3', 'day', 'retreat', 'good', 'content', 'but', 'no', 'web', 'access', 'and', 'near', 'north', 'pole', 'have', 'to', 'drive', 'car', 'instead', 'of', 'cycl']"
907,4,"['gonna', 'watch', 'the', 'outsid']"
1447,4,"['i', 'm', 'realli', 'glad', 'to', 'hear', 'that', 'give', 'him', 'my', 'regard']"
213,0,"['my', 'sister', 'woke', 'me', 'up', 'at', 'like', '7', 'im', 'tireddd', 'i', 'hope', 'today', 'is', 'fun']"
476,0,"['well', 'shoot', 'i', 'miss', 'you', 'too', 'i', 'was', 'crave', 'my', 'compi', 'so', 'should', 've', 'stay', 'home']"
916,4,"['last', 'night', 'was', 'well', 'good', 'charlott', 'amp', 'imogen', 'are', 'awesom']"
1368,4,"['yeah', 'that', 'would', 'be', 'so', 'cool', 'i', 'want', 'next', 'weekend', 'to', 'hurri', 'up', 'now', 'so', 'i', 'can', 'do', 'it', 'lol', 'xxx']"
146,0,"['poor', 'dyno', 'he', 's', 'okay', 'though', 'he', 'didn', 't', 'get', 'flush', 'all', 'the', 'way']"
1229,4,"['more', 'like', 'mr', 'fluman', 'right', 'now', 'i', 'think']"
1432,4,"['you', 'are', 'veri', 'funni']"
1409,4,"['i', 'like', 'this', 'sms', 'gt', 'jkt', 'arwan', '27', 'halo', 'lara', 'mau', 'request', 'the', 'whitest', 'boy', 'aliv', 'yg', 'br', 'dong', 'kpn', 'maen2', 'k', 'kntr', 'axioo', 'lg', 'hehe', 'met', 'siaran', 'ya']"
564,0,"['man', 'it', 's', 'gone', '4am', 'here', 'and', 'i', 'm', 'still', 'up', 'work', 'this', 'is', 'gonna', 'fuck', 'my', 'sleep', 'pattern', 'up', 'for', 'the', 'rest', 'of', 'the', 'week']"
612,0,"['well', 'i', 'have', 'math', 'english', 'and', 'biolog', 'this', 'week', 'then', 'a', 'week', 'and', 'a', 'half', 'off', 'then', '7', 'more', 'exam', 'and', 'get', 'better', 'soon', 'to', 'your', 'cat']"
302,0,"['pleassee', 'i', 'need', 'it']"
586,0,"['that', 's', 'kinda', 'mean', 'we', 'tri', 'at', 'least']"
222,0,"['twitpic', 'on', 'twitterberri', 's', 'not', 'work', 'say', 'file', 'type', 'not', 'support']"
780,0,"['noth', 'to', 'do']"
909,4,"['kaathaala', 'romba', 'bore', 'adichathu', 'athan', 'hws', 't', 'hot', 'hot', 'weekend']"
716,0,"['onli', 'have', 'a', 'few', 'more', 'minut']"
643,0,"['i', 'swear', 'i', 'just', 'saw', 'a', 'dead', 'guy', 'who', 'had', 'gotten', 'in', 'a', 'wreck', 'on', 'his', 'motorcycl']"
1544,4,"['whatchin', 'babi', 'mama', 'with', 'siser', 'and', 'broder']"
105,0,"['yes', 'but', 'i', 'can', 'play', 'while', 'i', 'work', 'with', 'this', 'iphon', 'i', 'smash', 'my', 'screen', 'on', 'sat', 'ok', 'add', 'me', 'in', 'facebook', 'ladi', 'vivienn', 'mccourt']"
935,4,"['i', 'start', 'off', 'just', 'messag', 'new', 'peep', 'that', 'appear', 'on', 'old', 'account', 'but', 'then', 'thought', 'may', 'as', 'well', 'work', 'my', 'way', 'back']"
156,0,"['wow', 'who', 'doesn', 't', 'love', 'me', 'mama', 'doesn', 't']"
238,0,"['whoah', 'i', 'm', 'start', 'to', 'miss', 'him']"
126,0,"['hi', 'ali', 'i', 'can', 'onli', 'dm', 'you', 'if', 'you', 'follow', 'me', 'suck', 'huh', 'pm', 'me', 'through', 'ekm', 'if', 'you', 'like', 'gaz']"
1107,4,"['up', 'was', 'amaz', 'i', 'love', 'doug', 'the', 'dog', 'must', 'get', 'a', 'stuf', 'one', 'at', 'wdw', 'i', 'hope', 'to', 'one', 'day', 'see', 'my', 'name', 'in', 'the', 'credit', 'for', 'a', 'disney', 'movi']"
395,0,"['ah', 'right', 'i', 'dont', 'even', 'know', 'what', 'go', 'on', 'there', 'i', 'sooo', 'need', 'to', 'read', 'the', 'news']"
1380,4,"['so', 'i', 'like', 'tofu', 'cake', 'and', 'dirt', 'chocol', 'and', 'coconut', 'water', 'sound', 'normal', 'to', 'me']"
766,0,"['in', 'the', 'car', 'stuck', 'in', 'traffic', 'onc', 'again']"
454,0,"['has', 'a', 'realli', 'soar', 'throat', 'it', 'hurt', 'to', 'breath', 'n', 'swallow']"
692,0,"['i', 'work', 'in', 'a', 'room', 'in', 'the', 'middl', 'of', 'the', 'offic', 'thus', 'no', 'window', 'we', 'call', 'it', 'the', 'programm', 'cave', 'i', 'can', 'onli', 'imagin', 'the', 'sky']"
1347,4,"['hey', 'thank']"
1342,4,"['thank', 'for', 'follow', 'me']"
949,4,"['still', 'learn', 'but', 'alway', 'want', 'to', 'rock', 'whoot', 'hehe', 'lol']"
500,0,"['ah', 'you', 'stop', 'follow', 'me']"
332,0,"['bore', 'yesterday', 'bore', 'today', 'bore', 'tomorrow', 'summer', 'where', 'are', 'my', 'friend']"
16,0,"['candic', 'i', 'dont', 'mean', 'to', 'bother', 'you', 'but', 'im', 'realli', 'sad', 'that', 'u', 'got', 'releas']"
777,0,"['okay', 'so', 'they', 're', 'start', 'now', 'ish', 'button', 'start', 'on', 'six']"
1376,4,"['will', 'let', 'you', 'know', 'i', 'might', 'grab', 'one', 'from', 'drinx']"
655,0,"['wish', 'i', 'could', 'come', 'to', 'student', 'life', 'tomorrow', 'haven', 't', 'seen', 'ya', 'll', 'in', 'about', '3', '4', 'year']"
971,4,"['oh', 'my', 'good', 'i', 'have', 'been', 'say', 'quot', 'prophetess', 'quot', 'for', 'year', 'i', 'think', 'i', 'even', 'scream', 'it', 'at', 'a', 'concert', 'so', 'embarrass']"
903,4,"['depend', 'which', 'side', 'will', 'be', 'either', '20', 'quot', 'or', '31', 'quot']"
1450,4,"['thank', 'luv', 'keep', 'the', 'grind', 'go', 'like', 'i', 'know', 'u', 'will', 'stay', 'posit', 'like', 'u', 'alway', 'do', 'and', 'pray', '2', 'the', 'nippl', 'god']"
866,4,"['thank', 'you', 'have', 'a', 'great', 'weekend']"
722,0,"['not', 'sure', 'whi', 'i', 'm', 'awak', 'right', 'now', 'it', 's', 'too', 'earli', 'oh', 'wait', 'my', 'friend', 'in', 'the', 'other', 'room', 'are', 'earli', 'riser', 'whi', 'didn', 't', 'anyon', 'tell', 'me', 'this']"
828,4,"['wow', 'free', 'fall', '120', 'mile', 'per', 'hour', 'in', 'the', 'air', 'from', '12', '500', 'feet', 'altitud']"
230,0,"['no', 'internet', 'at', 'work', 'i', 'can', 't', 'fix', 'my', 'resum', 'and', 'email', 'it', 'to', 'the', 'new', 'spot']"
475,0,"['yeah', 'we', 'won', 't', 'that', 'mayb', 'he', 'won', 't', 'hug', 'me', 'anymor', 'if', 'he', 'find', 'out']"
1019,4,"['sooo', 'good', 'see', 'you']"
1306,4,"['im', 'playin', 'my', 'xbox', 'ohyesh']"
1190,4,"['hey', 'lisa', 'can', 't', 'wait', 'to', 'see', 'you', 'in', 'the', 'us', 'look', 'forward', 'to', 'pretti', 'reckless', 'as', 'well', 'take', 'care']"
1549,4,"['i', 'went', 'i', 'went', 'damn', 'it', 'hard', 'to', 'breath', 'when', 'it', 'hot', 'out', 'im', 'out', 'of', 'shape', 'damn', 'it', 'tomorrow', 'i', 'start', 'p90x', 'let', 'see', 'how', 'long', 'that', 'last']"
1164,4,"['i', 'guess', 'i', 'should', 'dye', 'my', 'hair', 'tonight', 'sinc', 'herrea', 'made', 'it', 'pain', 'clear', 'to', 'me', 'that', 'my', 'root', 'are', 'show']"
1056,4,"['i', 'had', 'forgotten', 'just', 'how', 'love', 'loratab', 'are', 'when', 'in', 'pain', 'mayb', 'sleep', 'will', 'be', 'in', 'my', 'card', 'tonight']"
1052,4,"['finish', 'the', 'first', 'day', 'of', 'bridg', 'exhaust', 'but', 'happi']"
1553,4,"['yeah', 'never', 'made', 'it', 'outsid', 'so', 'about', 'to', 'go', 'under', 'the', 'cover', 'and', 'will', 'hit', 'the', 'street', '2morrow']"
964,4,"['hi', 'survey', 'seem', 'work', 'now']"
535,0,"['omgggg', 'life', 'is', 'so', 'hard', 'right', 'now', 'i', 'want', 'outttttt']"
258,0,"['too', 'much', 'tast', 'for', 'whore', 'lol', 'ok', 'i', 'cant', 'make', 'it', 'i', 'need', 'sleep', 'hope', 'i', 'wake', 'for', 'work']"
595,0,"['we', 'can', 'but', 'mine', 'will', 'most', 'like', 'be', 'a', 'littl', 'late', 'sinc', 'i', 'have', 'exam', 'of', 'doom', 'this', 'month', 'eeeeep', 'so', 'no', 'hobbi', 'time', 'for', 'a', 'while']"
1246,4,"['thank', 'there', 's', 'stanley', 'cup', 'hockey', 'on', 'to', 'help', 'eas', 'my', 'bum', 'ness', 'about', 'phish', 'go', 'redw', 'less', 'then', '2', 'hour', 'till', 'the', 'puck', 'drop']"
502,0,"['is', 'feel', 'realli', 'i', 'll']"
669,0,"['goodnight', 'up', 'earli', 'work', '8', '7']"
1173,4,"['nawww', '11', 'congratul', 'lyn', 'z', 'and', 'gerard', 'on', 'bandit', 'lee', 'i', 'honest', 'couldnt', 'be', 'happier', 'for', 'you']"
1274,4,"['inspirebel', 'i', 'have', 'been', 'cab', 'cos', 'can', 'claim', 'from', 'compani', 'muahaha', 'i', 'miss', 'you', 'guy', 'too']"
1307,4,"['camera', 'shop', 'today']"
624,0,"['to', 'all', 'of', 'my', 'wast', 'day']"
458,0,"['sorri', 'your', 'saturday', 'is', 'not', 'shape', 'up', 'to', 'be', 'the', 'best']"
1146,4,"['my', 'day', 'so', 'far', 'laundri', 'trip', 'into', 'town', 'back', 'home', 'now', 'am', 'go', 'to', 'have', 'a', 'well', 'deserv', 'break', 'befor', 'lunch', 'then', 'a', 'visit', 'to', 'the', 'librari']"
956,4,"['veri', 'good', 'manner']"
773,0,"['still', 'sit', 'under', 'the', 'dryer', 'my', 'neck', 'hurt']"
1191,4,"['is', 'watch', 'a', 'young', 'red', 'devil', 'team', 'hope', 'we', 'can', 'win']"
117,0,"['who', 'is', 'go', 'to', 'the', 'onlin', 'fashion', '100', 'parti', 'tonight', 'in', 'london', 'i', 'am', 'invit', 'but', 'nobodi', 'to', 'go', 'with']"
422,0,"['sorri', 'to', 'read', 'about', 'your', 'grandmoth', 's', 'pass']"
775,0,"['not', 'feel', 'so', 'great', 'mayb', 'it', 's', 'the', 'weather']"
1102,4,"['i', 'had', 'so', 'much', 'fun', 'with', 'dyson', 'at', 'the', 'race', 'tonight', 'i', 'm', 'excit', 'excit', 'about', 'girl', 'night', 'in', 'st', 'loius']"
100,0,"['fast', 'food', 'for', 'lunch']"
158,0,"['i', 'feel', 'like', 'i', 'm', 'still', 'in', '7th', 'grade', 'i', 'hate', 'this', 'level', 'up', 'thang', 'if', 'onli', 'we', 'can', 'just', 'fail', 'schoool', 'amp', 'stay', '7thgrade', 'forevahhhhh']"
1425,4,"['i', 'listen', 'to', 'the', 'new', 'song', 'it', 'awesom', 'look', 'forward', 'to', 'some', 'live', 'show']"
234,0,"['i', 'fuck', 'miss', 'my', 'call', 'what', 'happen', 'then']"
1195,4,"['owww', 'is', 'andyp', 'in', 'london', 'yeh', 'probabl', 'if', 'it', 's', 'anyth', 'like', 'the', 'weather', 'here', 'you', 'say', 'take', 'a', 'brolli', 'i', 'say', 'take', 'a', 'cab']"
245,0,"['i', 'know', 'yoga', 'at', '4', '30', 'pm', 'today', 'i', 'serious', 'miss', 'my', 'amazon']"
173,0,"['on', 'my', 'way', 'to', 'work', 'ihop', 'tonight', 'with', 'ezell']"
804,4,"['congrat', 'jame', 'i', 'm', 'sure', 'the', 'book', 'is', 'go', 'to', 'be', 'a', 'huge', 'success']"
464,0,['bummer']
232,0,"['im', 'annoyd', 'they', 'hav', 'block', 'fmylif', 'on', 'the', 'school', 'comput']"
1226,4,"['new', 'love', 'realli']"
1473,4,"['ofcours', 'u', 'do', 'but', 'work', 'come', '1st', 'and', 'u', 'gon', 'miss', 'the', 'big', 'announc']"
103,0,"['onli', '1', 'hour', '50', 'minut', 'left', 'of', 'work', 'better', 'get', 'back', 'to', 'it', 'then']"
